Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5,Spacy-TSVD_6,Spacy-TSVD_7,Spacy-TSVD_8,Spacy-TSVD_9,Spacy-TSVD_10,Spacy-TSVD_11,Spacy-TSVD_12,Spacy-TSVD_13,Spacy-TSVD_14,Spacy-TSVD_15,Spacy-TSVD_16,Spacy-TSVD_17,Spacy-TSVD_18,Spacy-TSVD_19,Spacy-TSVD_20
27.99106,-2.054471,7.9672112,1.1623573,0.5622435,-0.96977353,-1.0069973,0.1476563,4.4304423,-1.0238445,2.4916358,-2.6737146,-2.4080575,-0.43746147,-4.2495837,2.2918956,-0.5817811,1.7154145,4.8247766,3.941805
37.085045,-8.552599,-2.3248851,-1.1499805,-1.9048238,-2.3621778,-0.83545864,-0.1119915,-0.36259398,0.993149,-0.3057401,-0.35688815,-0.027787998,-1.4704933,0.8684087,1.2712911,-1.01308,2.0271447,1.4642414,-1.712021
27.885124,15.195734,3.6000881,2.9205706,3.078542,-3.8129377,-8.533849,-2.4843152,1.5431188,-0.6206556,0.0162535,4.513358,3.2855968,-1.968463,-1.7143567,-2.8662233,-2.4439406,3.2471118,-3.594276,2.4185975
22.928621,-8.952913,-0.12017298,4.410353,-1.3179326,-2.1468356,-0.91729534,-1.0824668,-0.3559133,4.342038,0.000735248,-2.3033383,-1.0141116,-3.023521,-1.4525476,0.74372435,1.4038515,-1.3561758,-0.41223148,-0.8023682
29.857985,5.5064087,-0.45029023,-6.0435615,2.6312718,-4.7677565,9.765396,-1.9623384,-1.285031,1.2481445,-0.39293855,2.9330647,2.0299299,-2.9307964,6.680317,-1.1890949,0.7051985,1.9489561,-1.907329,2.7057884
29.546574,5.1515026,-1.2782073,2.1302493,-3.3020499,3.6418765,0.4853784,0.9479708,0.6556641,0.02907521,0.8462709,1.8161796,1.4578849,-2.301832,2.840157,0.8959578,-0.5808571,-2.0373769,2.2143352,-0.36641902
27.540823,-6.1866508,3.0221202,3.01812,-2.7869089,4.579726,-2.6763117,1.3041819,0.28748965,0.53108424,2.1515596,-1.5685867,0.86503386,-2.5424914,-1.7561263,-0.16676177,-0.3647564,-0.7009579,-1.2164907,-0.6292568
33.169624,13.634646,-4.821747,-0.8827183,-4.261933,4.3124175,5.457553,-1.1907784,1.4750464,1.0702617,1.2855064,-0.4741096,-1.0791084,2.5400937,-0.070155464,-1.161617,0.9009527,-0.39561367,-0.8587084,4.9575877
26.020115,2.5860093,4.4919753,5.1162906,5.939783,-0.9983156,-3.7490084,-9.018701,0.9316503,1.9301176,6.1523848,-4.758912,-1.9789269,-3.1699746,2.0636654,-0.83266693,-0.23416454,-0.79075795,-0.3156581,-0.26798767
30.72503,-8.437899,-5.431977,3.3873584,2.292192,0.0723367,-0.17628706,-5.7324705,-1.743781,0.03646803,-1.4056323,-0.14641835,1.9154638,0.563362,0.44784796,2.097224,-3.6257231,3.0140796,2.8656704,-0.07988221
35.42836,2.2024524,-0.9945028,-2.9040601,-6.1722746,-0.940259,0.674958,-2.2590415,-3.429889,0.3450074,-0.6401803,1.0302792,2.7363071,-1.2186158,-1.2430375,-2.15456,-2.6078773,0.078227915,-2.8058794,-0.14978331
28.466848,-2.0912688,1.4007686,5.4188943,-0.6010019,4.464403,1.7389824,-3.0177476,8.327616,-3.6471725,0.009084456,-3.2213855,2.028528,0.047096394,-3.4177446,-2.5666413,4.5395775,2.4976077,-2.4959629,0.2895532
34.438477,-8.581483,-8.731805,3.363045,1.7208549,2.607161,-1.5242128,-5.6432185,-2.6903982,-3.055913,-0.9132714,-0.917256,-2.714666,0.0035162526,3.5289016,2.4246917,-0.3004165,-0.23715417,-0.13789237,-1.2901531
31.527979,14.743999,-2.3734863,-6.408705,-4.73471,0.4012189,-2.8361619,4.278376,-1.6628798,-0.40719715,0.39638045,0.80307627,-1.121598,-0.48625323,0.11162333,3.875162,-1.9080174,-0.63400877,-1.7450142,0.5526127
31.607096,1.1144826,-3.3436317,2.5076826,3.9745905,4.1368527,-2.9272337,0.8458339,-3.3174562,-0.603861,3.1194093,0.8966091,-4.8777714,-3.67298,0.040260598,-0.5811005,0.99791044,3.608464,-1.2066631,-0.39209744
35.245388,2.5598998,-4.955171,8.564124,-4.369206,1.3538393,-10.84006,0.25273222,2.7517745,-2.3219798,5.23637,2.840378,-2.981237,-4.5320897,3.3109472,1.0782456,-0.08829417,-0.2455416,-0.9919599,-0.27349332
28.872362,-7.2853723,-2.0386517,-3.0215802,2.7842736,2.1393492,-0.93631583,3.0987248,-2.9844704,-0.14799687,-2.9651823,1.1380949,-0.44602704,-2.1338024,-0.13062058,0.74561113,-1.3799382,0.45007545,0.41329205,-1.6823039
25.312187,-8.492812,0.21820478,-2.726894,4.678181,3.762525,-0.51343936,3.2920165,-3.4264226,0.60150564,1.1555297,0.99152744,4.979738,0.72810316,1.5277678,4.935955,-0.34515867,0.7096222,-2.9257762,0.24198423
25.649178,1.7556989,0.25578365,5.8247013,1.2989652,3.1366253,2.452512,4.5934205,-4.2629337,0.025618289,-1.4871829,-2.1088548,-1.7909715,0.5308857,-3.208836,-0.22260448,-1.2972628,-0.8543295,-1.17326,-1.6786075
30.244514,8.695903,2.6385636,-2.9373472,1.4973226,2.114836,0.37018684,0.5146572,0.40571186,2.170649,1.7517183,-2.2697809,1.6599091,-2.2000444,-0.9042094,2.9395168,0.37803963,-1.6010249,-1.1132536,-0.20206738
36.635017,-14.576247,-1.0783244,1.0854653,-1.1471646,-0.28523082,0.009644782,-0.9875738,-0.16767228,2.9712274,-0.23430517,0.3208655,-1.6782957,0.052691475,-0.2724215,-1.6308535,1.738479,0.27320227,0.25257552,-0.35730058
28.386219,2.5119975,1.1880283,-1.536188,-3.3853135,-5.2126045,-6.515243,-3.0311203,-2.0245726,-0.7985817,2.5369503,1.6127452,3.6747813,4.466006,-1.314596,-3.3312829,2.6287649,-2.8948605,3.5849173,-0.42618668
28.509077,0.44052595,2.8972464,0.31666398,2.6381586,6.6812177,-2.6189847,5.107471,-3.0811474,-7.436946,-0.44829926,-0.5376805,-0.90267587,-0.57570153,2.4587111,-3.6881664,-4.6428823,-0.24089777,1.0948263,-0.024810906
31.855688,-7.98029,-9.81991,-1.1759007,5.064076,2.5761812,-1.5045844,-2.3661048,0.1764318,-2.8121343,-0.92038727,3.0950363,3.6518006,0.2016511,-4.82173,-1.9349399,-1.3634038,4.520631,-4.205207,0.87079877
27.057827,-2.5313225,-1.1686578,6.1844444,0.15943821,0.60690737,-7.1961455,1.4156717,4.3759513,-2.529442,2.6585352,3.0105588,1.8323947,-2.9615233,-2.7809238,-1.48212,-2.303386,0.66161853,0.6703512,1.763293
35.14136,-6.707725,-4.764183,-1.082387,-0.81819075,-0.60695153,2.1615949,-2.9953265,-1.7872316,0.7343274,-0.7020503,1.030082,-0.4231396,1.0246651,-0.10690105,-0.47426808,0.76650983,-1.5981046,0.6304734,-0.47581777
31.74719,-8.075782,4.1289897,-1.0978656,-6.486619,0.6252734,-6.1234007,1.6305331,-0.7461121,-1.501037,1.7553297,-4.1197095,1.2048135,2.868436,2.4541879,2.663857,-0.22257017,1.4374193,0.23140222,1.2175758
21.567053,11.91885,-3.9534545,-0.16923535,-3.9683325,3.4991603,-2.1016607,-2.8534381,1.1548501,1.947451,4.0009766,-0.4818951,-2.7830555,-3.0208564,3.7702427,0.91052675,-0.398153,1.2268076,-1.99726,0.8754421
27.717512,2.7745728,4.040862,0.5830163,-2.086048,1.6528696,-3.6690137,0.38646576,1.135995,-0.899407,-0.31226578,-0.3289639,3.0145478,0.52088773,0.6635177,-1.4207529,1.7614005,-1.1408265,1.3686343,-1.2559621
25.66566,-1.9048814,4.55231,-0.9767332,1.2112653,-0.04528803,-0.8590413,1.8159288,5.38237,-2.6775684,0.31285453,2.2904303,2.6382859,2.826292,2.3419147,-0.39322478,0.7674381,-1.8489563,0.088913575,0.6683261
24.55015,-7.4306774,5.8499765,6.729796,-5.8629236,-7.687263,-4.3405256,2.5950844,4.4435835,6.1293197,1.2685242,0.8486673,-4.7701488,-7.4115615,-1.4851761,1.5860711,3.6501238,0.53664076,0.85743636,-0.45994914
30.580406,1.8269871,5.7753983,-2.51351,-3.219189,-2.2674713,6.3377275,1.0175321,1.054639,-4.6855145,-2.23149,0.005066644,0.044634875,2.54805,3.7821698,2.1886082,-1.3244926,3.8769798,1.50846,-0.19446234
34.128067,1.6496623,-2.8772826,-3.7171214,-3.001964,-1.5646831,0.5704217,-0.15145338,-0.48916593,2.9572027,-1.4839683,-1.2886955,0.48186222,-1.4386876,-0.6259155,-0.22998956,-1.0702368,-0.4120304,-0.85063654,-0.2940554
30.198744,-4.50236,-4.090001,-1.1240947,2.7337525,-4.3688416,-2.6057417,-0.6063313,-0.61986786,-1.8783106,1.2030022,3.5765371,-3.3152554,4.150607,2.7334397,-1.0658535,0.9825135,-3.2725265,0.6756623,1.1415071
29.40693,9.198837,3.782746,13.235613,-4.64237,1.4693999,-1.5632505,-0.08361927,-0.26509202,2.248981,-2.3563356,-0.7324071,0.5888981,2.2064257,1.3032485,1.3959372,-0.010674763,1.9127084,-0.7733757,-2.2887762
34.02481,0.8219115,-5.724693,-4.1235332,1.1280422,-4.2897005,-0.26689443,-4.618041,-2.3921468,2.788655,-1.7771019,0.9875815,-0.6630674,0.06277469,1.8970135,-1.5025713,-1.7587922,1.173914,-0.16148634,-0.5275016
29.149206,-0.43563503,-0.95135576,-0.53150225,1.8939122,1.0169554,-1.0760953,0.6689525,-1.5705452,1.6912177,-2.6582208,-1.4995445,-0.549168,1.1799904,2.0783439,-0.24867265,-1.4439294,0.5837109,2.1945426,-0.9756015
32.106976,-5.0941315,1.9568527,0.7058314,1.886225,-1.6500137,-0.82574415,-1.3183596,3.1089995,1.3351384,-1.3176517,2.1915202,-0.31928435,2.4281034,0.6561033,1.8389297,-0.7323458,2.3236501,0.4431303,-0.26052105
26.610495,-4.0602584,-0.6703147,0.802814,-2.9386609,-1.6636101,-3.7239563,1.7720623,0.023378091,0.45298588,1.9200674,1.9395299,-0.8319975,-2.965553,0.5482181,-1.363067,-0.5547306,0.3591696,2.1821313,-0.5952878
29.23159,-4.965064,0.35374212,-1.1866208,4.215169,-1.7123635,-1.4958926,-1.042608,1.3524693,-1.2708471,-2.0373387,-0.95900375,-1.4486628,-0.44864613,-0.45395672,-0.6447891,-0.15526702,0.27083033,-1.6308444,-0.23979466
31.321606,1.3007283,10.662423,2.0530055,-3.504441,3.5099666,-0.062118515,-0.3190037,-4.1239786,-0.13161573,-2.7085521,2.1198466,-1.0697407,-1.2844949,-2.3246624,0.77452564,-0.82454866,-0.8389402,1.7724723,4.9573584
26.595108,-11.925809,4.0017,1.606025,-4.1950984,2.0883713,-4.004918,0.38826874,0.10963443,2.2424352,4.946838,-0.8589179,2.8882246,-1.233398,0.49759042,-2.3874216,1.5290955,0.46555397,-0.44151464,-1.0938241
22.33889,6.52129,-11.809869,19.731544,2.8597558,0.92755324,1.9825032,4.8713303,-0.18331675,-2.606366,7.755438,0.46699452,-0.8081306,-1.119285,4.017859,1.4607043,0.27642226,-2.9089754,1.097973,-0.010044803
28.833279,2.551993,-2.283961,-4.207768,4.485655,-0.16575032,1.7420592,-5.2535076,0.008936734,-1.6084877,-1.3374326,-2.5040116,-0.14741832,0.0705588,-0.17378883,-2.6170335,-0.13541315,0.5224208,-3.4893365,1.0135449
31.635658,-12.581641,0.09892907,-0.37437683,-1.5256438,-4.4461493,-2.8192663,2.9810674,-0.62349653,-1.0564189,-1.7531089,-1.5977412,-0.9739595,-2.682695,0.90949017,-0.10667389,1.8768619,-1.0688431,1.293878,-0.78159887
28.82526,-7.300738,-2.8954911,-0.4851715,-1.154514,-2.7060483,-1.5707539,-1.9999932,2.7129304,-0.5525685,0.28658685,1.1108845,-0.47527874,2.0254393,-0.34455913,-0.37613764,-0.728622,1.4529692,-0.61321765,-0.038031932
29.557373,-2.9391205,-0.4118573,3.8764,1.2105931,4.14439,-0.88209677,0.33892483,-0.072071135,-0.51517487,1.711131,-0.7483564,-1.3298868,0.56391734,-0.0075450847,2.2770119,0.17118062,0.33264387,1.2829891,-1.0250919
24.3039,-6.031874,3.124324,2.3359506,-2.0128422,-4.046835,-1.6893809,-0.39568996,3.6429398,-1.9109976,2.7387333,-1.3780217,-0.5151524,-0.9566826,0.9773176,-0.57641506,0.3002081,-0.009947256,0.30796474,-0.2952536
30.544186,-8.499383,0.055387285,-2.4503167,-0.23927847,0.6602652,-1.4331628,4.13259,1.6059622,0.012577102,-1.5892464,-0.6593465,-2.4248657,-0.20079929,-0.25446784,-0.75441706,0.81352764,-0.7628464,-0.6737745,-0.5233482
32.633705,-11.128039,-2.8328521,-1.938754,2.1282032,-1.6389903,-0.13579573,-2.3186376,-2.5853157,-1.2109814,0.21168746,-1.4045898,-0.16263267,1.1904626,1.5201442,0.07253539,-0.92016536,-0.828656,0.85893023,-0.3482703
28.994501,-11.680869,4.0280814,0.82917804,-2.8700755,-1.4840688,0.7488311,-4.5224032,1.5342454,-0.94863445,-0.6317762,-2.4112394,-0.23941946,-1.3229808,-1.325987,-0.49603552,0.4204341,0.71786606,-0.7138086,3.7689757
30.286015,-12.144866,-2.0466142,-1.5284903,5.07697,3.8196247,2.832051,2.0941384,0.5137319,0.34441653,-2.4965684,-1.041813,3.0517673,-0.7660925,0.24559763,-1.7192208,0.25156417,0.07895064,-0.7900522,-1.3870233
30.783443,-7.48185,1.5374739,1.2952977,3.2500942,-0.7805931,4.1053605,-1.7531648,-0.89914376,-5.6427226,4.823666,0.26175624,-1.5283015,0.15682079,-2.7885032,1.6409823,-1.8929883,2.1638427,0.34682697,-1.4704567
29.378296,-3.0815294,4.7179036,1.1925015,-0.88768387,0.41693035,0.7547354,-0.052117243,0.6804537,-2.7854815,-3.013602,0.72117937,-1.3668182,1.3219502,-1.0253105,-0.093884684,0.6429985,0.97696674,0.6326133,-0.8989667
30.807266,-6.631248,-0.03060356,-0.018772844,3.9850135,-0.17917413,-2.2134068,-0.24710803,5.810654,-3.7820814,-2.9268966,-0.3267268,3.301085,1.386952,2.5803359,-1.5622954,0.4176949,0.16596365,-1.2539312,-0.33747536
30.361961,3.4075494,10.272562,-0.70085883,-1.0244478,0.36487252,-2.767817,0.7440495,0.5280251,-2.9160197,-0.62742114,2.0519867,-0.18051946,0.44084045,-0.015420226,6.0437856,-2.3318114,-2.457852,-3.9407604,2.0963862
26.302961,4.9256697,-4.6100774,-2.2716293,2.1411784,-1.7162195,-2.3915014,5.116207,0.17957143,-3.741439,-2.1132336,3.2191803,-0.8319442,0.69900703,2.0241785,-0.476773,0.69951385,0.67366546,2.9683409,1.27765
32.116444,10.457721,4.917052,-1.3220578,5.096553,0.17366138,-7.8640056,-0.36857715,4.991487,6.611639,1.5543036,-2.5687993,-1.3121221,1.010578,-0.21118554,-1.5513777,0.36577007,-0.7717522,-0.90788996,0.09201918
34.31049,-8.5284195,-6.1707745,1.8963104,0.88812304,5.9112883,0.8884835,-5.723758,-3.3899658,-0.55571246,-0.5040526,-0.77685225,-0.055682078,-2.446968,-4.3198204,-1.4647269,-0.94467837,3.4656649,-0.21052912,4.830328
25.653532,7.7524815,-6.3216405,8.694877,-3.5846167,-2.7978091,-0.911496,0.1999578,-2.5388887,-2.9711266,-2.6534019,2.0250962,1.1222813,1.5035205,-1.5026067,-0.7272445,-2.9535842,-3.1297042,1.9925891,-1.2777734
37.941406,-7.9194922,-11.541076,-1.9083914,-0.5241944,7.984718,1.7708921,-4.214016,-0.40743065,0.17732304,3.345437,-0.14212513,4.402355,3.3558605,1.7639316,1.7219372,1.4503726,-0.6203963,-3.6112697,-0.33515403
35.159195,-7.6673207,-4.3173375,-1.8798568,1.8847581,-2.3949432,-2.582807,-1.5268124,-1.7657348,0.68002534,-1.6983896,-1.1652318,-0.6498102,-1.3962864,-1.629867,2.0912125,-0.86960196,-0.4252991,0.11780423,-0.6483003
32.55622,6.8259854,-5.8775115,-2.0528698,-10.29834,0.116611294,-5.3601365,-1.4542899,0.30710545,-3.2807844,-0.7301494,-3.2048588,3.2482405,1.6449096,1.3377831,1.3241695,-0.783483,-0.3343498,-1.3070083,-0.4870915
31.582977,0.12703174,10.412963,1.2754458,-2.6351488,-3.8850753,3.9103081,-3.8300157,1.6029468,-2.5512578,-0.408353,1.2813808,0.6908734,-1.3204784,-1.7832634,-0.07550293,-1.2609657,-1.0063229,1.1648006,-2.0237563
25.828093,-0.742417,0.24874447,-1.4471558,4.0716815,0.40526477,-0.9025668,2.7785149,-1.0231279,-2.0834076,-2.9175744,0.6030502,-2.1491458,0.46179682,0.58022976,-0.75146115,0.28989252,0.12433835,-0.12454735,-0.13182396
34.02333,-1.0361,3.6490574,-1.7637672,-2.5351458,-2.609091,1.8684447,-1.5161344,0.461972,0.20307079,-2.059375,1.4161146,-0.14444254,-1.270445,-0.1271282,1.1364665,-1.1507835,1.0252317,0.65866673,-0.48759642
30.621809,-4.8154907,-0.18907794,-3.6887698,1.0108657,-1.267965,-0.76039594,3.5419462,-1.2985007,-0.15371744,-1.7069266,1.8280674,-0.2943284,0.7890996,1.3145391,-0.61088157,0.1884513,-0.22775549,-0.29922178,-0.41387662
21.834164,10.36644,-0.3627601,3.0896766,-1.0931112,-4.587077,-3.2230532,-4.9027004,-2.104815,-2.2963579,-3.4622478,-6.4874935,-0.95125455,-0.40450904,-1.4550627,-4.1606784,7.3816304,2.6753602,-0.32663852,1.002648
28.219511,-4.0047364,1.492972,-5.7344055,1.3618491,-1.7583859,2.1072845,5.975229,-1.2125784,-0.014125627,0.9633293,-2.566085,-1.7045482,-0.8922714,1.7709957,3.0184212,-2.1594253,1.4682065,0.8338565,-1.0070717
29.231197,-9.258891,-8.391485,0.3202528,3.9473557,-3.1193695,-0.3712152,-7.6148143,0.5550511,-5.3928294,0.091025405,-2.0883706,3.3292491,0.4931755,-3.776802,-0.4736581,0.4950283,1.0320218,-2.240366,0.027495783
34.30744,3.8722687,-4.287485,-1.9332349,-1.8183244,0.19167519,2.1690905,-4.5210547,0.9300444,-5.60671,-0.008976601,-2.7405014,1.2545009,2.1237595,0.018372271,0.039715942,1.4842803,-1.4771997,-0.6500128,-1.852973
30.656557,-7.762146,-2.2770774,-2.1970546,6.2269745,-0.13624242,1.5225279,-1.750461,-1.6217778,-2.0735018,-0.55599713,0.81829476,-1.9541769,2.2100084,-1.1046307,1.3480455,0.15319078,0.1356947,-0.39962325,-0.4297862
34.518517,0.17751677,-0.36473092,0.29314798,1.4786327,0.40539196,-4.2967186,1.1928365,-2.7810023,-0.92526704,-2.918121,0.72916424,-2.6969266,-1.17287,-0.7801037,-2.539141,-0.24482445,-0.24187565,-0.76535916,-0.1398813
30.189688,-13.79119,-0.65877634,-1.5727859,3.2584825,-4.8183146,-4.4957385,-1.108949,2.9968836,0.87052864,-1.1913468,2.0180542,-0.2593822,0.3624344,3.175572,0.3857176,-0.08286906,-1.1130716,-0.7444626,1.1714172
32.547688,-3.4712114,4.842879,1.4293393,-1.7653595,1.3295094,-2.626704,2.2773376,0.4431451,-0.7388621,-1.2235166,0.8865053,0.07755002,0.4290033,-1.5728571,-0.7514541,0.04885925,1.0396745,1.3839127,-0.99678266
26.773142,2.7638016,7.6567373,0.48334512,3.9475303,-0.76759696,-4.1505213,-2.3103337,1.3981043,1.7525738,4.578633,-1.1875534,-3.757914,3.4605393,1.2444974,-0.98931515,-1.1816411,3.9130743,1.8001715,-1.0701723
26.594885,8.786606,11.798081,1.5466713,-2.4289608,-2.752211,-1.1233659,-0.32191303,-1.7191335,-1.3280681,-2.6154516,5.7721863,-0.9746633,0.3425797,2.0381708,0.67351013,0.6312814,0.9905763,-1.8224659,2.2315395
34.12657,2.0658743,-1.3482643,-1.5092194,-2.2522137,-2.323748,-1.7497096,-1.3705415,0.5239121,3.0612555,-2.7991855,-2.4665291,-2.4665403,0.21491538,0.31214806,-0.86113364,3.1778343,1.096489,0.5095663,0.6237025
28.94471,-5.8014526,-1.8189273,-1.3105342,-0.54332966,-0.7877882,-3.2239215,2.501681,-1.7614198,-3.3348768,-0.2853285,-0.37182298,1.3394092,-1.0301665,-1.3009846,-1.053798,-0.38332522,0.4815103,0.4508045,-0.996996
32.926285,1.102714,1.9343328,3.8394222,-4.215605,6.4139295,-1.1531494,-2.7098897,3.74083,-2.2304127,-3.0281658,0.97732955,1.4907908,3.1998641,-0.8527758,-0.37770298,1.6403196,0.17965388,-1.7691976,-0.14598627
34.607197,-8.8121,-4.053924,-3.7775607,-3.4364176,-4.261141,2.7911224,0.10110278,1.080241,0.45944685,-0.89365965,0.06540339,-0.561343,0.089017905,0.7385917,-0.5592155,-1.3499484,2.390032,0.58312225,-1.0345759
34.301823,-2.8068192,-1.7365035,-1.0100427,-3.9400792,-0.5558797,2.2297204,-0.18570332,0.14125516,2.53546,-0.22488216,-1.6045119,-1.8653888,-0.20879379,4.930622,1.94692,-2.0240202,2.8954947,4.9359555,-0.9531478
31.890902,-5.3029594,-1.1451942,2.280947,-0.8457896,0.38038355,-3.2289119,-3.8114054,-0.08383515,1.2552928,-1.5070424,-1.0209665,0.68038666,-1.7333244,-0.5458444,-0.9684381,-0.23060346,-1.3499416,0.295321,-0.2885905
32.470932,-11.215413,-3.7687411,1.0575204,1.3561997,1.0187868,-0.24241175,-2.2374644,-2.6030087,1.43005,-2.9322221,-2.0985367,0.2514231,-1.5957723,0.04222907,1.4061764,2.5698876,-1.7291715,-0.37531972,-0.8768978
34.321785,-14.092012,-2.658228,-1.9988908,3.3161416,0.08524914,-0.5560348,0.2669333,-1.8131617,1.3419783,-1.0749139,0.0310769,2.507419,2.9353104,-1.4324518,0.83094907,0.8466076,0.3262197,-0.11690688,-1.4854003
30.00279,-0.5313017,-0.21912579,-3.0548189,-1.9994539,-0.5217191,-1.1913588,1.9147568,-0.9793639,-2.015798,-1.4019383,0.45625687,-0.07767842,0.34388328,-1.0932108,-0.8879062,1.2325029,0.41481945,-0.70405835,-0.2799096
30.971064,8.158729,3.5581582,-4.9629316,1.0935749,5.8642473,-4.6442237,5.8349004,1.9142183,4.818856,1.6995184,0.22756556,3.373987,0.048418358,0.6542997,4.116808,0.3929821,0.013739059,-2.535842,-0.026172312
29.945362,8.709952,4.478425,0.2173152,-1.3330551,-1.2216175,-2.2883704,-2.010741,1.0423937,-1.9659301,-2.145441,0.45812616,-0.86987627,-0.8114946,-0.40931424,0.7884394,0.2483656,-1.2245207,-0.28884858,0.4065508
30.04921,-1.0388186,-1.0295186,-0.9654784,0.40282333,-2.4640179,-4.522326,-4.0738716,-1.5890584,-0.19033997,-0.95052373,1.198061,4.938223,-0.6817072,1.378187,-1.636372,-0.5486384,-0.61833215,2.6344593,0.56739783
31.334188,6.265199,-0.39712685,-4.8244076,5.945989,-2.267803,2.6965168,-0.76798314,-0.2160872,2.6915147,1.7944577,-0.7231537,-2.806894,1.5573536,0.23092508,-1.1309044,-0.07557667,-1.1490704,0.4228407,-0.1180981
27.815771,1.3924469,3.162911,-3.472774,4.552158,0.26725632,-3.4814024,1.4740243,-1.9117473,-0.29599717,-2.2211716,-0.7822272,0.60261565,-1.2834218,-0.4487212,2.0799863,-0.1471264,-1.8504393,-1.2157404,0.23779634
27.130775,2.2005856,-1.2986376,-0.18330736,1.5274119,1.0600255,-4.3448806,2.1870668,-2.5767217,-2.4073427,0.094468065,-1.8682555,-1.7242209,-0.44475248,-1.1564242,1.3460678,0.28036135,-0.21293788,1.9259101,-1.1261982
23.36911,4.7600055,0.9444245,-1.02009,3.8675888,-6.3646483,-2.6084154,0.97639364,8.1924,-3.3828833,5.4672246,-1.51711,2.03972,1.1040653,-2.2468336,0.4312351,-0.48140493,-0.68623525,1.0023124,-0.09129844
32.36678,3.5991037,1.2293754,-4.962534,-3.857083,-1.1750433,-0.29506186,2.4547591,-1.727035,2.0824206,0.3908213,-1.1280538,0.40664032,-2.2691367,-1.6822176,-2.0813355,-0.5861389,0.026239272,1.0186558,-0.75498056
13.57602,15.63375,0.082623996,14.013537,4.8842535,-8.444537,1.7850391,5.38727,0.8496356,0.47289032,-2.2499669,4.474574,-0.5155589,-1.466209,0.15038913,-1.2205592,5.740262,0.016046295,0.55793923,1.342325
35.34499,5.7549295,-0.11150457,1.2212813,-5.7441206,5.3038726,0.82484186,3.9625554,-0.6300982,-1.1810877,-1.608616,2.295447,-8.465249,-1.2366096,1.2711552,-2.1996882,-3.173465,-1.7412027,0.033443924,0.751969
30.213646,-3.6913455,-0.5304948,-2.9659638,1.951866,2.9061987,1.2090167,6.03155,-2.1838832,-0.23971528,-2.5170617,-1.2470999,-1.6065872,0.49301213,0.7648033,2.718071,-0.72474885,1.0068042,0.65816027,-1.185155
29.972752,11.043966,2.824044,3.6409361,4.46259,8.080102,-3.1841946,3.3622153,5.4266415,9.035221,-0.34223557,-3.4304621,1.7493784,-1.378924,0.12401012,-1.2226682,0.9196433,1.6093411,-4.2935257,-0.12259385
28.786455,-0.17223075,-4.745063,-0.15161014,2.695359,11.175414,1.235672,4.6810904,3.518133,-0.83436346,-0.7694131,2.4932885,3.1474044,3.3448846,-3.471841,-2.5503824,1.480989,4.1377535,-2.3048809,-2.7899086
28.755054,15.331172,2.8233058,5.7314787,0.05440388,2.8139093,-8.705386,-1.344826,-3.7199721,1.1286262,2.3427432,-0.17022428,0.2646632,-4.8691444,0.6922374,-3.7194402,-0.6394847,0.81741786,-0.31338456,-0.09661452
27.639965,-8.734909,2.2133224,1.1846809,1.8267173,-3.4041002,-0.45448348,2.0581212,-1.422769,-1.4026942,-0.42670414,1.0656974,-0.21662198,-0.15203927,0.14026614,-2.1798038,0.9794032,1.5511746,0.55557686,0.24448891
28.577314,-0.73606294,-1.9245778,4.2878246,7.4066367,14.754926,5.3330617,6.618901,11.969865,1.4021592,-3.1138031,-0.08759337,6.15045,0.71207714,3.3791544,-2.76592,1.4738545,0.7975423,-3.538495,-0.8640701
27.892836,0.99559444,6.529863,-1.2169114,0.72217774,-4.1019826,1.6128895,0.14270477,4.12681,-0.09165465,2.0879276,0.2529129,0.9608111,-2.748734,-2.6755438,-0.15223722,-1.0510422,0.079950705,1.2613277,-1.5302596
35.125088,7.5838857,-1.7684338,5.3654976,-2.6240928,4.2999167,-0.564628,-5.0199547,-5.1509523,-3.034866,-3.2471035,0.6599257,-2.1251414,-0.063784406,0.63972133,-0.44122455,-1.3513459,-2.9983914,2.4614289,-1.4340569
29.598864,15.082822,5.800499,-3.776774,-2.5199537,-3.5774047,5.3160534,3.5103626,-0.6554075,2.7985234,-0.6379249,0.30572495,0.3757133,-2.0529547,1.5146569,-0.6851396,0.9183591,-0.41115654,-1.7988613,1.0589069
32.62625,-10.272502,-8.003467,8.633837,6.1145797,6.546679,3.6004832,-6.9957957,-2.6856737,1.6821404,1.5185388,-1.8410687,-3.928033,-3.5599701,-0.40859902,0.3840421,-0.17558505,0.7464083,2.459177,8.382521
31.28564,14.904347,7.248418,-1.9154406,-5.0595465,0.4058005,2.5115724,2.3838441,-2.9138548,-0.79539925,-4.4751816,5.124792,-1.3938562,0.827485,1.7787278,0.55549705,-1.1467115,0.86883056,-2.2436543,-0.23445466
30.473001,5.258918,2.8220048,-3.4342856,2.5503018,1.5321823,-0.1481194,-0.059400164,-0.5297021,-0.04090485,-0.06881622,-0.9417661,3.2551582,-2.3849432,0.533425,1.0138996,-1.7833148,-2.8317668,2.4839935,-0.49212682
30.84747,5.11892,-6.854454,-4.61373,-3.5427523,0.722491,1.0344036,0.415282,0.13495725,-2.3461535,-1.5585963,-0.9622944,1.641295,1.6164267,-0.2709062,0.41748297,0.9300214,-0.7723111,-1.1626539,-0.25238568
