Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5,Spacy-TSVD_6,Spacy-TSVD_7,Spacy-TSVD_8,Spacy-TSVD_9,Spacy-TSVD_10
28.628265,-2.7552164,0.6111023,-3.1589546,4.308267,-2.7738686,0.3815238,2.830359,0.4311075,-0.8271344
33.608994,-7.974014,-2.383748,-5.033719,-2.2184782,-3.3960567,1.7309327,4.0272665,-2.58692,0.34304684
30.108639,4.70746,4.2798877,-5.2048316,1.0259498,1.0100844,0.28789875,2.749592,0.922932,3.0075164
29.750622,11.031601,-2.3720574,-5.248797,0.79591686,-1.2493353,-2.5633874,-2.0237434,2.053702,1.1830082
27.931551,11.632739,-3.9709797,-0.47819608,3.2408373,-0.3952233,-1.6042997,-1.7743417,2.3640025,-3.3195226
33.857166,-4.8306108,-4.238599,-2.9362502,0.26127225,-0.2505995,-0.84959483,-1.1376947,-1.0218656,0.8773696
30.608173,-3.0091994,1.2050521,-2.6859317,0.010730746,1.6204057,0.9555926,1.426988,0.9518373,0.27086127
29.22989,-2.79223,2.328559,1.9871343,1.3874569,-0.71259904,-3.2183127,-1.1794976,-0.20417541,-0.1712316
27.393496,1.452148,-1.3651626,-3.8047473,-3.03227,-0.6198396,-4.9911613,2.942468,-1.2180576,-1.223872
25.438974,11.427263,4.105688,1.5860785,-0.86895555,-0.87955534,-4.871872,2.0992303,1.3792655,4.538455
35.4587,8.07392,-1.6952997,-4.8029275,-2.474281,3.6599238,5.7194924,1.1688013,2.7175229,4.873065
30.29501,7.8561625,-2.1347303,-4.72604,-3.6160965,2.5727694,-1.7382271,0.7398743,-0.69672805,0.38461897
32.127094,5.4842196,2.5884092,-6.84774,-3.017856,4.9004827,1.9348031,4.561558,-3.9542081,6.367566
27.93442,-5.3809013,2.5193512,2.2008219,-1.0829849,0.64809865,-3.70981,1.0892128,-3.9617739,-0.7797542
30.807251,-10.701022,-0.41628432,-2.738536,1.3482796,-2.6541662,1.8765635,1.042163,-2.9852188,1.7959226
29.276583,-1.7496623,1.2888314,0.15115127,0.98503435,-0.7628117,0.88346833,-1.1895796,-0.5701384,-3.6104715
32.877758,-10.82005,-5.3643847,-1.5301502,0.2907176,-0.531048,-2.7386568,-0.76036763,3.1818256,-0.47232428
27.148422,6.519586,-2.1220286,7.3614483,-2.1940787,-5.398132,1.1296078,1.9751244,2.4163706,-2.0090206
29.429117,10.196156,-0.52865314,4.499909,0.9090269,2.2294402,-8.13879,-0.33762646,0.96511394,3.4171512
29.68375,6.9152355,-0.13126668,-1.1312295,3.9550042,1.2949404,0.19340985,-0.2213287,1.833577,0.1628375
30.349388,1.0813488,5.375215,-2.3783464,2.4710226,-1.1301527,-0.21405359,-0.078781195,1.7729561,-0.68462527
30.585377,-4.189729,2.0349045,-0.51755106,-2.349463,0.5627695,4.476627,-3.8376677,-2.502408,-0.771563
27.703346,2.236329,-4.38786,0.2412948,-4.8944182,1.7113293,-1.0396111,0.044082865,4.0053167,-0.5874222
34.52337,-1.1703631,-0.8569276,2.2565513,0.3380103,4.1833644,1.1449718,-1.4866645,-2.0117931,-3.033078
32.657547,-3.1895745,3.9650526,-1.2732542,-2.1226048,-4.29752,2.1685932,-2.5198305,4.074422,-0.3843593
26.131306,-1.4514849,2.705094,5.886353,0.5087927,-6.0329175,1.2326422,1.1342392,1.8393289,0.5006277
30.543894,-5.8144517,-3.2772214,-1.4738438,0.04120439,0.7987711,-2.4504604,1.3588505,1.7282908,0.6595524
28.558208,2.3875988,3.547465,2.9566123,-0.98514974,8.012015,-2.253883,1.6450737,-0.35422707,0.6852936
31.18285,-7.0369496,9.178761,-0.21890567,-1.1066991,3.5794678,-0.20033446,1.3299317,-4.6861057,0.47620806
27.646587,0.07272779,8.840192,0.5330386,0.8359577,-0.37542167,-1.2512609,3.8002846,-0.99193424,-3.024572
31.46385,4.613824,-5.6318903,-1.1049523,5.6235313,-3.7245324,-1.9366037,-3.0735476,-0.34721017,1.2989514
28.793653,7.037389,5.029582,0.37936425,-1.1274295,1.4148118,-4.7421207,2.4740417,-0.4598016,1.8351779
36.261345,3.5042968,0.746207,-0.20839025,-0.22366273,4.853374,11.444419,-2.547288,7.492375,2.4033866
29.256432,-5.34881,-1.0437568,3.532942,6.3503866,-3.9716783,5.6394925,0.9171058,-0.68304586,0.9500354
30.36106,-6.5190043,0.061899126,-3.7961783,-3.8570683,-2.8680737,-1.8248214,-2.1293085,-3.0481396,-0.31104526
31.31349,2.9135194,2.3123267,-4.2489004,4.5050125,-5.0310216,0.6806378,-0.05692783,5.173324,-0.09225508
26.321064,12.110383,-1.4937043,5.5269265,3.407788,-3.8094213,-2.2956436,1.4582732,-0.33238932,0.88400614
14.800312,2.706058,1.1238592,2.1525743,2.528629,-4.043077,-4.819002,2.9761527,4.593173,-0.14441338
34.911106,-2.7019181,-3.8688526,-4.5294414,-8.025539,0.26626298,-3.4597497,2.1448588,0.59435666,-5.6706147
27.86484,-8.10506,-1.517918,-2.0785472,-4.1565127,-1.1629617,-4.4610367,0.49173188,0.8899762,-0.68996704
32.775204,6.8179975,-5.138609,0.11233946,-3.1588287,1.2917198,-0.56752616,-1.1422138,0.8353988,1.5016416
33.038258,9.648846,8.591151,-4.0384674,-1.6949818,-0.81772506,2.9044828,-0.78498834,2.2606668,-0.43466088
28.915598,-4.18078,-1.6805451,4.5840564,-0.8366509,-0.80298525,-2.4577737,0.33636406,0.1922853,3.2617257
30.147314,1.313607,4.3019366,0.6364579,-4.0509343,3.2597063,0.34487113,0.53392655,-0.14709954,-1.7164861
32.482826,-7.7056646,0.9290437,0.6506248,1.2649982,-3.089009,1.5560544,-2.4389753,1.0657659,-1.7826614
27.39888,5.655613,8.059716,7.9289246,-3.6791656,5.371244,3.4364862,-4.908909,-4.4281826,-7.4566903
33.910957,1.9694122,3.3337524,-2.1200614,-4.2934227,-1.3245057,6.2987857,-1.330379,-2.4259024,-1.2025176
28.122927,0.7806199,-0.21908586,2.087595,-1.0804758,-0.7539513,-0.9086011,2.3328762,-2.9205139,-1.6697283
29.15448,0.43088228,1.0045424,-1.4675416,-0.48774222,-1.8444785,-2.6092799,0.1243611,-1.8879677,0.07741549
27.102081,-3.0828402,7.526688,-1.0213865,-0.74305874,5.5113053,0.33710152,-1.1726123,-0.922672,-0.6764783
30.5485,-6.473283,1.6186006,-4.316425,4.6701093,3.106327,-0.70267826,5.445093,-5.141866,0.028789727
29.372774,9.576944,4.0017486,-5.8115287,4.707245,0.0073480075,2.951617,1.015741,5.0279512,-0.45338875
28.140434,-10.640963,4.9848824,-2.1996138,0.88504654,0.5090015,-0.063819036,3.2130299,-5.004359,4.819462
32.23864,3.3661795,-3.475147,-1.0932553,0.1476203,0.3228055,-6.08165,-0.9457551,-1.2819055,-1.4158599
28.325708,-4.929272,3.2594538,-0.45043242,3.5345676,-2.9566686,1.1890067,-1.4091316,2.7673957,-2.473433
25.804026,1.9045682,-0.292855,3.077226,0.8828449,-2.661699,-4.4919486,3.6468184,2.733994,-3.492817
30.471666,-0.42568517,2.662398,-1.1376237,-1.134796,2.1734452,2.0722287,-0.23499265,1.3727764,-0.74562025
25.48234,12.131285,-4.789649,6.131106,3.452284,-5.062579,1.3526506,-2.589146,5.933083,-2.5085654
32.887005,-16.070791,-3.387867,-1.4514797,6.0835304,-6.027558,0.69532317,-3.8047335,-3.2136338,-0.81735414
31.03802,-12.683537,-1.0580145,-0.24114273,7.3960176,3.1799831,2.0061262,-1.0774772,-1.7548366,0.18064708
29.933342,-5.070683,-0.9838851,-2.7791913,4.2401958,-1.7210191,0.9411112,-0.6988253,-5.8727937,-2.3914497
30.040686,-13.109112,0.82056993,-1.8738079,1.3415971,-1.3265194,-3.630495,1.7362596,0.05504811,-1.5852994
34.90915,-11.804312,-3.393414,-1.1984558,-3.4127192,-2.760771,-1.5163622,-0.18079087,0.3945381,-0.795731
31.007181,-7.447357,-0.07580268,3.4700418,-0.79894906,6.2317266,0.9810786,0.5717863,2.411545,4.613998
29.89956,1.5954173,7.394193,0.42485577,-3.759044,2.3394868,0.8272697,1.6995273,-0.5493455,-2.4695992
28.833475,-3.694816,-3.3426418,-0.67016584,2.2078118,-2.745226,-3.0503206,2.8347576,1.4192752,-2.6378608
31.038946,-2.3190844,-1.2936088,2.9500453,-0.81933635,-0.68509847,-2.9955068,-1.8905443,0.4462995,-1.9650278
26.541546,7.6676383,-9.086018,-1.676802,0.017635416,-4.9298553,-6.5770392,1.834508,1.4780018,-6.765967
32.177135,-13.251761,4.8447623,2.0420146,0.77914894,-2.0014517,-0.9926869,-1.867796,0.14156874,0.5589508
28.24716,1.9679146,-0.74243236,0.21998668,-1.5694786,-0.81897384,-2.1323876,0.023803024,-1.6551223,-0.60730624
32.156258,-5.330861,-2.0143664,2.4005938,-6.8236213,-1.1076772,-4.715064,-0.48891914,0.8463643,-2.7101073
32.578316,17.79683,-0.6555028,-2.9232173,-7.324291,4.431308,-2.0331476,3.9037178,-3.6860838,1.105958
27.086008,7.5471053,4.2738743,3.513325,-2.2354636,2.416725,-4.3733587,-2.1689258,-1.7125529,0.8498527
25.664606,-3.6751158,0.7296281,4.790208,-0.9393342,-1.4667039,-3.9301,-1.2822406,6.655306,-3.358223
31.93598,-9.010838,0.5901274,2.447315,-1.3383144,2.7130916,-2.4121196,0.017729964,2.3679476,2.6380715
28.811974,-4.6834188,2.2160711,3.8170094,2.0363028,0.77291703,-4.5649567,5.672868,1.6428834,-4.11127
32.595116,-8.082166,3.6102734,-0.40129897,3.2207847,2.929673,0.7522633,0.7204773,-3.1275616,0.2997848
29.47736,11.611775,-0.8910398,8.529918,10.567018,9.97411,-0.07417381,4.3565774,2.8605077,0.16636612
29.277088,-6.7472315,-4.2417355,0.7862435,-0.027381191,-3.7732613,-1.8018663,0.40111306,-1.2572232,-1.1846297
37.0373,3.312125,8.873891,-1.8982062,-4.501068,-1.8110143,10.859415,-3.3148603,3.135917,-2.1959875
30.11581,-6.8871646,-1.8220667,1.3514367,-0.44638258,5.224153,-1.1681502,2.8144534,1.5588111,0.61088586
30.217949,-9.049713,-1.1909686,1.8232485,1.0940727,3.84872,-4.1163826,2.440071,4.2962413,-0.7140247
31.875328,5.674748,-0.922445,-4.7806544,3.2174437,1.851591,3.2810376,1.7661067,2.5511386,-0.45702308
31.205444,-0.81723803,-3.0842333,-0.30624226,3.0804882,0.6797052,0.40087876,-2.6583657,4.3991385,0.3811487
29.13585,-4.076124,8.462921,0.9757537,-3.165821,-5.570283,0.4254852,-5.8077273,4.180646,-4.636026
33.388405,-8.457418,0.55684656,-0.91864944,8.726368,-0.740949,2.068927,-1.4357816,-2.4553962,3.75903
34.27085,-11.17846,0.707748,0.514662,0.40961412,-6.4910803,-2.932271,3.4151511,2.4413235,0.842496
31.30171,-2.9316003,2.0368302,2.945632,-1.2778388,4.4372387,-1.2404163,3.5167146,2.2118003,-0.31145716
32.90118,-1.3686235,-5.3152533,-3.2998254,4.9307265,-3.9458349,-1.27032,-2.9851654,-0.10571016,2.2453697
29.355133,-5.647605,1.9266752,-0.7728218,-5.2773004,-3.5910997,0.8145389,2.1666958,0.2824286,0.886181
30.450535,7.294302,4.0533643,-4.3493342,-1.1279687,-4.9896455,5.729187,-1.9181433,4.1147637,1.3113059
25.481184,7.857165,-4.9509125,-4.276755,-8.218939,-4.0251684,7.663792,2.2861073,2.2588205,2.088323
33.772617,-7.8758564,-5.3489723,-1.038181,-0.4712275,1.9834123,1.2654803,-1.6171333,0.036506813,1.3258106
31.970783,3.0829241,-0.14117494,-4.9037642,-0.1147901,-2.9708507,-1.2891052,-1.2346396,-1.3458849,2.782086
32.74861,-2.1978383,6.6796556,2.3842268,-3.3241632,1.932677,-5.020076,-1.9809574,-1.2947108,1.5460459
26.67997,-0.34257182,-1.7039903,2.4573565,-1.636165,0.7390295,-3.1065147,2.046916,3.7825196,-1.7711233
25.171371,4.2084785,8.371688,-3.791481,5.3090086,-0.2507092,0.36311975,2.9066942,-0.15618317,-4.0399785
32.225697,14.008319,-3.4398317,0.8098662,-4.204798,3.1054988,-5.818741,-0.9859761,-3.7729392,0.29928803
28.537682,-8.256652,1.7842408,2.9719665,1.392653,3.1152546,2.378036,-0.114151135,6.094304,-0.048560612
28.95269,5.5685477,4.1440086,-4.5501676,0.34095082,0.21765009,5.337404,-0.07458262,-3.49133,-1.5701333
31.223808,0.72040915,6.6011615,-3.8987682,-2.4274905,0.9891477,6.4076095,1.8307538,4.8041887,-2.6919746
28.05828,-8.42993,1.1634513,5.696891,-5.960452,0.11942029,-4.9199786,0.48488206,0.941291,2.0395947
31.167948,-8.452283,0.7921431,1.70821,-0.08362129,1.264208,-1.9674535,-1.9772427,-1.2984933,3.6049008
26.305693,16.716726,4.2416816,-3.7430792,11.224996,-3.5371547,-6.3664823,-0.45768887,-2.646202,2.4812214
26.741558,10.781824,2.7463496,2.6441343,3.0896168,5.494926,-2.679292,0.18390538,-3.9428632,-5.407797
32.251865,7.2139473,0.5059413,-2.0673468,-2.0752666,-0.7288346,0.29004994,-0.47957814,0.2709026,3.0017285
36.67345,-1.744286,1.1332762,-5.114726,-8.398442,0.5303725,5.4256473,1.5438125,-3.1166484,-0.36044
35.447006,-6.516808,-5.5554705,0.02306196,-3.6825054,-1.3547881,1.7028141,-0.37843218,2.1467996,2.7187207
24.1817,2.6256235,-3.8756132,16.151709,-2.3304098,-4.5787354,-8.290327,3.6209059,5.144009,2.623578
30.077417,-6.1009703,1.3044639,-4.2542667,-1.7917942,-0.22857931,-0.060061097,1.0790108,-2.3957653,0.6012487
27.593601,-3.059618,-1.0380377,-0.94381005,1.1620431,1.1108358,-0.48660147,2.0095077,-0.91152596,1.2725157
29.5823,6.348824,4.128078,-2.9110389,2.291167,0.9426286,-5.726636,1.8642545,-5.5748696,5.9189925
31.062737,-8.801065,-7.974224,1.2499728,0.8943936,-2.025465,-1.6717856,-3.758098,2.0959194,0.7558115
23.914755,13.489833,0.52378875,3.704801,1.7428476,1.987756,-0.44883242,1.4758178,-0.7853663,1.2781633
29.619501,-1.6829604,-2.1498241,0.5223274,-0.97723687,1.2691137,-5.0869336,0.7890628,1.5451599,1.0981337
30.853773,-10.573628,-2.8689086,-0.8982875,2.8906024,0.4402109,1.4555293,1.6215354,0.8143876,0.32656989
26.563347,34.03317,-7.7459416,-1.6184397,0.22752064,-2.0834773,-7.500744,1.1569046,0.22980276,3.9264817
30.173836,-7.976395,0.5906412,0.49646232,-0.8182769,1.2404928,-2.7153978,-1.3248124,4.5117655,1.0033168
33.27302,9.562631,-4.412379,-8.245507,6.502675,-3.1736264,6.5920753,-1.9587244,0.97340226,1.2868613
33.089977,9.186227,-1.9402652,-5.0791407,-2.2179806,2.2757795,4.9420404,-0.15004867,-4.871594,3.7169926
27.549456,-0.4933022,4.6903043,-1.1887103,0.6659259,-2.103205,-0.84305805,-4.277661,2.3059232,-3.658245
26.242859,10.448026,-4.911399,-3.6092727,3.7030206,0.3838704,-1.6324219,5.5608916,-1.6322552,-2.3792436
33.300083,14.414147,-3.0127478,-0.34915608,-3.2415757,6.1752276,-6.8291264,-1.9624876,-5.6274023,-2.5565798
28.798477,-8.251606,7.4248753,-0.49478686,-2.1533988,-4.9692445,1.3755835,0.94813466,4.104289,-0.22762437
30.223682,3.0497262,-8.256131,1.1555887,1.0024726,2.0481367,0.34571278,-1.092759,1.7046982,-3.1901958
26.1519,-3.40434,0.72098273,-1.6907659,-0.7857432,-1.343906,-5.247437,1.049028,-4.7848487,-3.9653058
21.317825,-5.1710677,-4.7836523,6.659182,2.8045716,9.042612,3.633995,-0.045976292,1.3199323,-2.5467813
34.5116,1.1195986,-4.513427,-4.2654405,-3.8805597,3.1981628,11.038906,1.196181,6.7876735,1.1980739
29.098774,-4.3261876,3.8173606,-4.8939524,-0.1190418,0.16191615,-1.9655645,-0.48639968,-3.0691426,0.5010532
29.330265,-1.1408287,-1.6781592,1.4609368,0.40071,3.3758373,-0.621231,-1.2765437,-3.3796124,-1.9808443
32.504105,-8.149026,-2.4718657,-3.3631904,0.4205091,3.2961721,1.042364,3.6638443,-0.3785432,0.3560301
28.985796,5.3587985,1.2321225,0.25969884,-1.7126955,0.9336521,-5.25448,4.2886467,-0.13894859,-1.1631118
28.330172,16.050179,-4.029696,-2.0953743,-0.4192445,4.3957615,-1.8032769,-0.79819685,-1.0843818,2.3564343
25.674719,12.064104,3.929243,-2.5546477,6.865163,-1.7990525,2.7113352,-2.7015965,2.6777947,-3.267768
27.09344,3.428989,-4.739314,-1.8628654,-1.7726898,3.5783982,-0.8352232,3.662741,5.246551,0.3442976
32.962288,-6.5988116,2.2658753,0.571493,0.96305734,-1.6476364,-3.9823341,-1.4814667,-0.33642143,4.1313953
31.145302,8.64637,-2.609428,2.4791756,-5.1108694,1.8337818,-1.1200163,-1.579049,-0.39767158,-0.22661395
37.242477,-7.1426272,-3.7665644,0.5922188,6.444524,2.6148112,1.5091782,-1.1294858,-6.920701,-0.20555219
33.74426,3.4001436,-8.462229,-1.4292465,-2.7326407,2.6303923,4.661013,0.7418034,-3.1577775,-0.63560736
29.762955,-2.3454444,12.459787,1.6690539,-0.8451582,-1.3803126,0.8975682,-0.5367702,-1.1374997,-1.1041455
31.805374,1.8039242,-0.36764613,-5.0476103,2.5921896,1.3282378,1.3283513,3.7577577,0.56311554,0.028825335
33.230583,2.2770493,5.7435155,2.1873004,1.403982,0.9342964,6.7628427,-2.393586,0.69895464,2.6661794
34.502174,8.577228,4.860665,-0.17604654,-5.949518,4.724549,2.5201123,1.6556095,1.553116,0.4196486
30.26158,-12.041867,-1.488707,-1.9317778,-0.39119318,1.1479057,-5.573098,3.2786083,-0.034509413,-0.9880909
32.0814,6.420217,-3.9871032,-0.22407743,-8.790301,2.5049667,3.185064,-0.44112006,-6.400214,-8.236885
21.42167,-3.713337,1.8006785,6.382946,-3.421099,-6.3612785,-6.415894,2.949899,5.866647,0.69182694
21.27483,3.7971003,7.8759704,13.920727,-0.557274,-6.0988564,2.2015867,0.5850883,-1.4655653,0.82584554
20.335087,13.966017,-6.241836,-1.9544084,2.6761818,-1.9997867,2.3413835,1.636924,3.1125538,-2.6658225
32.446445,-6.459602,-4.279598,2.8189259,-1.9480026,3.8671477,-0.24058773,-2.1631546,-1.7686523,-0.76951265
29.209864,-9.109089,-3.6955643,0.91003716,4.8895583,-0.7381162,-2.7524962,-5.3459725,-0.4166872,0.040420182
29.918049,7.92771,-5.9736924,2.238654,-0.78641635,7.57064,7.1130033,-2.6195388,2.7180402,-3.0167558
32.91877,-0.42119786,-7.4980397,-2.9378357,-3.7819564,-2.2201376,1.3913993,-1.0254271,-0.24467242,-1.3252865
31.463402,-9.211987,0.6892559,-0.3256539,0.06507232,0.6544382,-4.810464,-0.18276091,-0.17837493,0.10866192
29.894901,-1.7706243,4.956015,-0.18090935,-6.5181217,-2.347941,0.51858556,-1.5665085,3.3699968,-0.7092547
36.645218,-3.5340712,-12.872293,-2.8840282,-5.2830925,2.3139713,3.5807207,-7.5432086,-1.0425487,-3.8185627
32.149464,-13.084819,-7.1799083,1.5553502,0.974576,-1.9615089,-2.513956,-2.7667518,1.6001793,-0.24506415
30.5946,-3.1888137,10.923714,0.48015988,-3.1881657,-1.1646812,-1.5539286,3.1289842,-2.5511723,-1.9381924
33.30695,3.4056678,-1.2520992,1.9550337,-3.289598,2.5284755,3.7576232,-3.4803007,0.047112197,-1.355156
30.054447,8.294121,-3.0606709,1.878345,0.52215636,3.4464076,-1.0780843,-3.3527193,-1.022185,-0.23733297
25.721798,-10.021044,-0.48664057,4.1402783,4.6016054,-4.1286354,-0.77392817,5.8895693,-2.8374622,-3.56152
30.139235,-1.4886771,1.8304309,-5.510429,6.709095,-0.5898455,-1.9968243,3.1152067,2.388833,-2.44211
28.43061,-6.2308235,-0.7568925,2.2548897,6.142918,5.6349535,-1.0427542,5.2652535,5.3584676,1.3817707
31.118547,-8.560371,1.3071285,-1.9044366,2.7625716,2.2543929,-2.4866972,3.7252028,-1.9092023,-1.5958726
35.387848,-1.93193,-2.4222662,-6.8929596,-7.3655076,-3.2019231,5.0852036,3.3872006,-4.437002,-2.5371158
34.236317,-4.9820065,0.7435475,-1.7149829,-6.0333133,3.0020149,-1.8392597,3.4135046,-1.3343917,0.4829078
31.476616,-4.774002,-2.374097,0.032608945,1.5260372,1.824684,0.20268679,0.40229648,-1.310998,-2.823255
26.083296,7.0344744,6.914148,-5.8102193,1.1421225,-1.2381963,-4.377219,1.5192357,-2.6080968,1.9636486
33.025578,-1.6717942,-5.7222767,-4.318129,0.4221279,-4.3682957,0.27511346,-4.0312033,1.4509254,-0.4060118
33.962112,-3.6913042,-4.3218765,-4.690753,0.099778086,-3.077174,-1.000051,2.5368207,-1.3455038,-2.1665187
23.812807,12.057435,-1.9322128,-1.492088,-0.39968348,0.35704258,-5.347574,3.159656,-0.0125036165,0.2560128
24.394753,1.0018789,-2.3306208,2.3736465,-3.2330186,-2.6258757,-2.4925003,0.44247228,3.146901,-1.2255281
35.49407,-4.0166173,-5.2746687,-2.685693,-0.048725612,-4.782406,0.8760476,-4.3831,-3.6137152,-1.7334353
29.592632,7.337133,0.85230523,-1.1163995,-2.2757592,-0.3371864,1.1634684,-0.55684435,-0.059620216,0.59922564
30.374378,-5.591776,2.1352932,0.27139482,1.2276815,1.8939265,5.9120584,6.8709364,-7.234207,-2.5787933
23.100677,11.604686,-2.6172712,11.836548,3.9267633,-5.8529305,2.843237,2.7383988,-0.34663674,-0.4371281
28.761574,19.521793,10.941556,-0.5785777,5.8235044,1.7423879,-2.0125897,-2.014533,1.7012951,-0.82371366
33.008495,7.036521,-2.7229111,-4.1702566,-4.619955,-1.5405977,3.9639056,-0.12507476,-0.67044556,-2.348443
30.246023,-5.1112423,-2.8666062,-3.4557254,3.8089936,-1.2347329,-2.3763523,-0.493496,-1.3549458,-0.47626197
33.988956,15.542665,-5.0673227,-4.4904613,-2.6250534,-1.7481604,-1.6385709,1.9543686,0.1890591,2.3030717
30.321615,18.12855,-7.106831,0.08444476,-0.66367066,4.3331904,2.4794059,-2.7821996,-1.1216981,-4.2276826
27.748526,-4.0001345,-1.5536532,-0.06156187,0.9677849,0.0052641043,-3.192444,3.1117933,1.638687,-2.531857
31.602966,-4.01329,-1.2100059,2.557572,-5.385031,0.05970948,-2.7335694,0.67325044,6.1243815,-0.4226081
22.67598,11.333298,8.144117,-0.47494334,7.2507834,-1.8020009,-0.7548836,2.033505,-2.9602695,0.25027767
27.523447,-1.771015,4.7842326,5.5857935,-1.4291111,1.4959422,-4.6372333,1.0313909,-4.475735,-1.0235392
27.690004,-1.5450631,0.6888028,9.134255,1.2244756,-2.2601678,2.3697147,-0.4533151,-1.1726644,-0.53326565
31.029015,5.463188,2.2434447,-1.8313391,1.8876097,-1.848936,-3.0640633,-6.173212,2.2651033,-0.012103304
25.868122,-0.7849524,-3.9306324,5.9156075,0.574731,-0.7644463,-0.21715957,-2.6555243,-2.6071053,1.2113069
20.220572,12.720347,0.8428628,2.697542,1.4796239,-3.151243,-3.0381768,4.3094134,4.4439583,2.470927
29.147299,-4.7230296,15.9104185,4.817598,-6.0083504,-1.6102296,-0.29040304,-2.7077148,2.8222587,-1.2880691
24.414537,-4.623582,-1.2955912,-0.69877803,0.0349196,-4.1099944,-3.1531487,1.5524435,2.54259,-1.9217106
28.151098,5.304917,10.143707,-0.55497307,-0.93722427,-2.8237941,0.4096978,-2.0965712,3.0936651,-2.2297585
24.410833,2.4018896,-1.8882655,-5.4076295,-2.9536319,-3.303555,8.199041,6.847258,-2.9739757,-0.68915606
25.55569,-7.7965627,3.672689,-7.317321,-2.220436,-0.30005476,-1.524381,7.052379,-5.5063605,0.46527356
26.240131,8.567949,-0.14857021,-4.787069,1.5102366,-1.9672616,-0.79271567,-1.0452101,0.18376166,-0.77668136
22.043814,-0.9442952,2.4298956,9.362995,1.900843,0.76349103,8.745398,6.834905,-1.6061288,0.53140676
31.22906,-2.9332395,-0.6761715,2.4913144,-0.97787625,3.1437688,-1.3581083,0.43632448,2.5359871,0.07119226
30.91643,-1.9104098,-6.049617,-0.64496124,-0.7934832,14.198464,9.188268,6.0031033,0.6106612,1.7550842
29.92027,10.293694,-3.5574942,2.023126,-2.738263,-0.1190613,0.33455092,-0.8226992,4.9917264,-2.2739022
34.729782,-9.032399,-5.4235287,0.094780155,0.65992904,1.2996399,0.43921074,-0.4379882,1.6638373,1.0013796
28.79419,-2.503596,2.0655658,1.211229,-0.20008677,1.3654048,0.6684675,-1.4979155,-0.38467285,-1.3035485
30.968204,-2.7006097,-1.7506398,-2.5694046,4.3012395,-0.63404316,1.4900532,-1.8274434,-0.12200642,-0.25436836
30.965315,-0.13161,1.7031071,-3.123566,-0.17786914,-3.9363904,-3.3423545,3.4307318,1.4446259,0.69369745
28.222378,-1.2845558,-2.7818103,-6.302217,-1.8054719,-3.0660725,0.9571772,3.2051134,-1.8458594,-0.2615487
29.831457,-6.8737326,-3.3192983,1.4287556,2.8314724,-2.4672425,2.5691006,-2.9113412,3.808612,2.2800238
30.677647,1.9153105,3.428633,-1.2690876,2.3906553,1.1043736,-4.0550566,-6.2691784,-4.0452766,0.24394912
29.711605,-3.7208493,-2.3336413,-6.32425,-1.4580643,-1.0187709,0.44343436,3.130924,-3.5843494,1.3642406
30.511915,-1.5947435,1.9096495,-5.850959,-0.1742872,0.64032614,3.585903,7.249572,-6.126792,0.46869254
27.083412,-2.4325826,5.028249,-2.7907004,1.7292864,-3.852927,-5.269624,-0.08350136,-0.81961906,3.0410576
35.14964,13.636471,-7.111914,-2.470545,-1.6553224,3.507435,4.1460204,-3.930963,-2.3392797,-1.6528385
22.146046,2.5025167,-3.0507498,5.1609287,5.2395344,-3.42488,-0.077916645,3.2282054,-3.1059885,-2.6237662
26.53543,2.197059,3.4482043,4.8693247,0.8165038,3.8918386,-5.809456,-0.9486314,-3.6393063,-5.5410256
31.882616,-4.126782,4.669356,-0.36905336,0.03431612,1.6128128,-0.49171096,-0.1737899,-2.025117,-2.6871
28.411165,-8.851042,1.158695,-1.5197527,3.3046985,3.3880777,-0.8010941,4.5188212,0.7404177,-0.08292688
28.766893,7.5699353,2.9098947,-2.2202272,7.644816,4.0972447,-2.2773857,0.8830709,-1.7880554,1.7437438
30.10275,-0.39747977,-4.630611,-1.3382078,0.9419223,1.002891,-2.339788,1.4327604,-0.9260849,-1.6421887
29.346445,8.528229,-3.465116,0.6922244,3.6748533,1.5151387,-2.0873265,-3.9054136,1.5743976,-1.1542116
31.87307,-12.861695,-2.5706232,-0.9084884,0.4567971,1.6789485,-2.2250156,1.0684435,0.13033459,1.5012939
35.487953,-8.341194,-1.2280817,1.2469567,0.52686477,7.1293697,0.56073904,-0.070629224,2.59642,5.9148245
28.273355,16.456942,6.26905,-6.9814677,9.852226,-4.3142376,3.3490477,-1.2517095,6.166086,-1.7544818
28.934772,-4.827708,6.128198,3.4685278,2.275485,0.6561637,5.0714016,-0.18385974,0.10087512,-0.379515
29.708143,-5.255095,0.77650005,-0.21075754,-2.8680885,0.90233654,-4.0489173,1.7277437,-1.5422721,-1.605488
28.397913,12.60509,-0.4529647,-1.0520003,4.2394047,-0.9028353,-1.2099793,-5.2854347,0.96259654,2.6167784
24.620955,7.350873,8.149869,18.976246,-4.1852384,4.3465137,2.232823,-6.541707,-2.6190352,-4.271635
29.22666,-5.8818994,-1.5876737,-1.9147714,-1.2984679,0.5133972,-0.32829562,1.2270823,1.5834624,-0.4251084
31.252775,0.9301025,0.67092764,-6.0596013,-4.2988462,-2.7279096,-2.3285072,2.9541786,1.33787,2.5613694
