Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5
28.324575,13.956208,-3.4854987,-2.559307,-2.899486
31.091743,-5.0862513,1.6828707,-3.4019136,-1.5870204
28.377981,-9.550492,3.941667,-2.8828917,2.893733
32.114845,-9.772274,1.1446115,0.265305,3.9803889
32.9121,-1.9505407,0.14812091,-1.3951937,-6.8035645
33.753586,5.720695,-3.1132052,-4.303414,0.5378968
29.723974,-13.72636,5.2689323,2.172594,1.6462936
32.694202,-7.3465314,-4.023689,-1.3165371,-0.46922383
30.686007,-7.4468837,-0.1269454,-2.5092552,2.9768822
27.348244,-5.876727,-1.6948761,-0.6803694,2.3166885
28.677343,4.4370327,8.621814,0.39088178,-1.4874971
32.938362,-3.3280482,2.2398837,-2.7391913,1.8075222
31.775806,0.9121006,7.274542,0.42417756,-4.2132807
26.63373,13.227626,4.5224514,-9.185999,5.80927
23.184124,-8.276182,-0.92310154,-3.3394942,9.99057
27.368391,11.021973,-1.8698148,-1.1547219,-4.6260123
28.595274,3.2318377,3.1799843,-6.467517,8.962835
33.834797,-2.5038397,-0.6682948,-3.6683311,10.312847
30.826473,-7.72739,-6.0106883,0.956572,2.6469824
28.821257,17.364313,-9.050653,-1.434886,-2.6639934
27.690914,12.852285,4.941521,0.19755392,2.1726618
28.00152,0.733744,-1.0556161,3.295327,-2.7131276
26.383171,12.106796,-1.9846714,-2.09325,1.372662
29.155006,12.806305,-1.8625345,-1.893286,-0.77345884
32.1398,4.055881,-0.13386655,0.7326494,2.9327643
33.18249,4.5184913,-2.9278014,-1.582349,1.4342918
36.41261,-10.245205,0.12123458,-2.1786852,-1.8495742
31.798805,-8.355716,2.8506155,6.5760274,-3.1968558
29.664776,-0.6116039,-2.377892,4.942305,6.5447683
30.18891,7.6805396,-2.8175683,-1.4750196,1.0419524
30.438745,-8.865134,-0.04026179,-2.070169,1.7010044
34.238678,-2.3816705,-4.712899,-3.836915,5.7967114
30.215996,-2.4180117,-1.874566,-4.2624774,-1.4560895
26.127369,-0.8026009,1.1014855,2.1681793,-0.36574215
29.940731,-3.235805,-1.8875865,0.0014716018,-4.8060837
30.446543,-5.0600924,-0.42123038,-1.7137989,-4.2125754
36.283676,-8.910803,-0.51852614,-1.7585818,-3.0652595
30.124594,-2.7379787,-0.8470008,0.7573511,-1.2102915
30.08722,-11.705892,-1.4283139,2.6248696,4.367339
34.892654,-7.422242,-0.5842985,-1.9643617,-2.180582
31.049782,-10.553005,-2.4449387,-0.4726701,0.8897512
23.034273,-5.5878243,4.2160053,0.6540208,0.71772516
29.617504,-0.47692597,-3.4669259,-1.9756193,0.18813586
30.590258,11.271337,-7.114944,-1.942529,5.109977
27.487818,-4.5647774,6.975976,5.948697,-1.4314116
20.617544,21.257391,-0.95736545,19.506062,1.0832791
32.81505,-10.22487,0.51096064,-0.40741318,1.3593469
29.77938,4.3662333,0.9289087,-7.445623,-1.6265054
25.344688,0.6058174,8.841906,10.593163,3.058034
31.333288,2.468571,-6.7229733,9.436484,2.0650058
29.65504,7.0355463,3.9492993,-5.374609,1.1134925
31.194176,-9.361283,4.291676,-3.487905,-0.6794619
31.768204,-10.912844,-2.0027847,2.9471927,2.879977
27.55647,0.38544968,1.040794,-2.4962273,2.7854886
31.218628,0.6265083,3.1760697,1.1548755,-4.175494
30.822834,-4.471994,2.1305223,-5.324308,-6.2048097
23.356163,15.011867,-1.8552911,8.721244,9.023783
35.816467,7.370745,-9.829415,-3.7718177,-5.9534063
33.01698,-19.123066,-8.448479,1.2021021,3.8106282
30.787428,-6.622501,1.8537958,-0.80815876,-1.5552275
32.69569,-1.8636407,6.394305,-0.47737676,0.12065487
30.439745,-8.944681,-0.603499,1.9552398,-0.5553161
26.880447,1.7284986,7.0593266,-5.943299,0.3590164
25.908575,6.0754786,2.1658514,0.4988594,0.16145396
30.436945,6.9023514,-5.5112753,0.49480253,0.27132776
28.884914,-12.403733,-3.0813653,0.8749251,1.6371063
30.508665,-7.2795563,-1.072105,-0.95309234,-5.292041
32.650604,-1.7697673,-3.5852447,-1.9128247,-1.4811305
35.308777,-7.1797924,-2.509419,0.37711304,-5.735468
26.540272,7.611018,5.6945896,-2.3268847,2.400631
30.111269,8.504972,0.30822414,-1.244908,-0.47292385
29.23571,6.900506,-1.8916105,-5.95352,1.6161702
28.96695,9.569245,3.332186,-2.3961587,5.5848436
28.044989,10.839833,-3.924315,2.2390165,0.6050628
29.23054,-4.972198,0.1839812,-0.100549035,1.9316465
32.996815,-4.005813,-0.285092,-2.2872877,0.70130783
27.486725,-0.042029977,2.4223678,-1.7667884,-1.1717186
31.853792,-9.77939,-3.573386,-3.7464714,5.9284916
28.230406,-4.897263,4.106665,2.803636,-3.0997148
30.721397,-2.4505773,-6.360281,2.9170365,0.33475056
28.463194,-2.2054536,8.483185,4.174836,-2.5501146
27.91769,5.1209154,2.0675132,-3.0104754,0.105759054
28.39798,1.6190692,-1.3775624,0.4457331,0.43491167
30.30977,12.479499,7.7813783,1.2906575,-4.740325
31.076406,-0.0008500461,-8.951914,-0.6878757,0.99715096
28.526464,-0.39605704,2.6719987,1.5635792,1.5156709
26.82608,-7.74771,0.2793655,0.54887766,6.324199
29.767284,6.134281,2.7308779,1.0536468,0.09175196
29.522314,2.5761502,2.0689297,-1.9665277,-5.6762543
32.613544,-4.384678,0.2896342,1.4792987,8.232357
32.626698,4.928537,-0.7361055,0.5924146,-10.097143
29.534397,-8.588141,2.817171,-1.1784979,3.5383673
32.262543,-5.5225625,-5.00382,-2.0780444,-1.6205338
27.88397,-6.2841063,9.843742,-1.7436796,4.463003
29.04359,-1.8521922,1.0664911,-3.5331383,-3.61776
29.815868,-4.987965,4.031738,-5.755194,0.8395401
30.61806,-3.8559637,2.1313999,0.78387964,-1.075867
32.869587,0.5534301,-4.8904195,-1.9692082,-1.8256733
29.010994,-7.7490377,5.7423453,-2.2695217,-3.292516
32.466576,1.1337821,-5.93885,5.0231504,1.455128
32.17265,-8.707546,1.689932,-1.9432514,4.775285
28.009787,-7.6611357,2.3898365,-1.0086925,-6.021849
27.538054,0.78437334,1.0659822,-5.449135,6.0452604
37.40028,-9.298885,-5.5526934,0.67026716,-0.42856658
32.70632,1.452357,0.18509296,-4.154023,9.342332
28.581165,11.32435,-5.542011,-0.28908515,-3.758941
23.107672,8.577177,4.4846206,-1.1243731,5.408887
31.73769,-19.269936,-3.6671214,3.975157,1.0539303
27.064068,-5.4352727,-2.1530783,-0.5923462,-2.5617998
28.737877,-7.9913015,0.123396486,-2.441778,1.353832
33.18829,2.6322007,8.442249,-1.7740633,-8.314741
27.009369,-0.099992074,3.9443069,4.6774116,-1.7945031
24.922281,-3.9963355,10.273945,1.8383464,-0.11190722
31.69429,10.046305,-7.721486,-4.929702,-4.610706
22.92507,6.396202,5.694707,3.0876527,-0.15677425
29.673552,6.7795057,-4.228795,3.9435632,-6.4177556
30.651506,3.8396306,2.065678,-6.8334227,-8.623102
27.277994,3.4113698,7.3647757,0.41756365,-0.11748966
28.543785,-3.191324,6.4602814,1.3198541,-2.0645273
29.719965,1.0096322,8.983565,-0.5586485,-1.5665976
29.697582,-10.337976,-2.4479396,3.0581799,-1.5669618
32.79459,-4.466532,3.9965193,-4.1183105,2.0580485
28.325949,18.026112,-5.827903,1.780566,-1.9266351
32.307533,-5.8025517,-0.7587567,2.0584075,1.9122683
31.842236,14.093124,2.587174,-3.354281,0.6467642
29.20294,11.085834,-1.8105907,-1.9289966,0.7111445
28.618788,-3.1937356,-3.3561711,9.617621,0.8494802
28.32021,1.6938162,7.130434,-1.298144,0.94970226
28.7194,-3.575376,-3.417208,-0.15260601,0.91701573
30.805332,6.2471747,3.5011456,1.0742474,-3.865559
34.565765,-0.87769276,1.0200864,-0.913286,-0.09192496
34.787533,3.2955694,2.8499343,-0.416708,-4.1610413
29.198717,2.3221557,5.369053,-0.25519985,-0.25666645
30.096973,-14.251559,3.087655,10.341345,0.6384136
33.261005,-2.1612184,-4.236331,-5.423744,0.3467602
30.572527,-5.453603,5.7793913,-0.56172705,1.9479314
31.126919,2.4138708,8.984347,0.108244784,-2.3010576
26.731098,0.24449831,-1.0283773,12.333142,-4.095133
30.375578,2.4730024,-0.50589097,-4.1228423,-2.9612198
31.41185,16.140856,5.244825,1.2817664,-0.591791
31.843529,-7.467758,3.5040972,-2.6265757,-1.9797747
29.032501,-6.294804,0.60246456,3.6957233,2.7726898
24.426186,-0.89117396,-4.967475,-2.380524,-3.3064768
27.624275,-3.1843379,-1.6242014,0.0251401,6.4703674
29.824162,0.34224457,0.9807153,-1.0404121,-0.29863736
29.327658,7.6908693,-1.096727,-1.8845036,-0.49957302
25.17903,-5.851011,-2.07673,8.781203,-3.997083
33.721523,2.0507228,3.3782413,0.19612099,-0.6788167
31.90538,-5.634518,-4.0976315,-1.4718071,3.853428
32.427902,12.6218815,1.246158,-6.4180064,0.47667518
32.03322,-7.767865,-0.41022795,-2.5061767,-0.10811309
33.56617,-6.7838383,5.7449346,0.81251615,-4.6299396
29.878012,-12.684525,9.590731,2.6661856,-2.9823694
27.16714,11.810109,10.13989,-2.2528694,8.385279
22.600512,16.936272,0.15881374,3.8574557,-0.8199004
26.86305,14.784366,-0.16055389,-5.136369,1.5143652
36.310524,-5.282092,4.4758763,-1.3364964,-3.354368
33.113556,-5.864585,-3.0793228,-2.9879568,-0.42372233
19.42695,7.9499645,2.5156395,8.217225,5.5955715
32.069054,-7.530131,3.8561463,0.6060459,-2.2621648
22.915733,13.534782,2.16889,11.867792,0.4633721
29.518513,-10.024866,-1.7785001,-1.5244905,0.4838361
27.872026,-7.5635276,1.3428941,-1.8745797,1.1531698
30.541794,1.4563053,5.2033763,1.2922456,-3.33263
28.28931,-1.2723932,3.6291316,4.8236566,-0.6508142
26.849762,8.429743,-3.9519596,-0.21929859,5.758522
32.013252,-7.039498,4.4035916,-3.5635755,0.98947865
29.590855,0.69934773,9.241329,3.7770586,2.1268437
29.938494,-7.8045087,-2.9599154,9.4126,-0.6844339
27.802307,0.43195543,3.2734213,-0.96726286,1.980811
25.050257,5.96603,2.4670408,-1.001215,0.35652822
31.141703,-1.3966922,-3.6664302,-2.5091374,1.5897671
22.229208,-2.3177137,6.295178,4.3332047,-3.221042
29.910524,-2.309609,2.2021987,-3.3808007,2.1721425
34.93501,-3.6755016,3.2379658,-0.17139849,-1.9231503
30.949762,4.751261,4.607245,-2.990764,-2.5820765
31.104576,-6.994053,7.4821596,2.173277,0.838654
19.511358,-1.253854,1.943594,1.855793,7.1243634
30.989408,6.6288114,7.251899,-1.8010753,-0.7822289
31.669432,0.17852771,0.982289,-1.6964693,-0.14584774
27.773743,2.1075444,3.4649134,-9.765549,1.2347744
31.475101,-8.455506,-2.1079445,-3.749961,-0.032902297
34.252716,-1.1485637,-8.882603,-2.2220786,-6.16534
31.765888,-3.6221042,-2.8361866,-2.680318,6.9444137
28.290133,-0.37395647,-1.5905963,-0.75189793,-1.9581095
32.025864,6.3338666,-0.93697864,-2.683492,4.145909
28.16936,-7.3501496,6.801741,-0.4084767,-2.7680068
23.95632,12.710577,1.4763405,-2.9920523,8.553196
30.172749,-2.8976753,-0.14893089,1.4503253,-3.60428
28.100477,4.4876,0.7841592,0.62443763,-4.682625
21.919346,4.901971,-2.2208266,11.116441,-1.0691466
22.349617,-7.6633677,0.83956325,0.236084,1.9254943
31.615213,-16.49443,-0.00016394681,-0.32285777,-0.8094183
35.37368,1.1158026,-5.4560647,-2.498172,-2.1620193
26.508768,-3.7394588,0.6521973,-1.8030354,-0.05207096
35.155598,-12.361699,-4.7946486,2.5594254,-0.25456467
29.028084,8.217194,3.6274412,-0.79544824,2.003692
30.686646,4.3148375,0.33332053,-4.171861,-2.9897733
29.186747,-8.119892,-7.7539573,2.4056158,0.6921593
29.105324,-0.2610766,3.60795,-2.2099142,-0.21778946
28.697863,-8.036194,0.35417214,-1.0426905,0.64523137
30.252792,4.8184924,-5.847519,-6.3279905,-3.687447
29.38543,-3.1507328,5.292669,-0.5387115,-1.4203482
32.15408,-8.978263,-0.2451073,0.41555917,10.029877
33.87749,2.5317657,11.426467,5.712619,-4.0765905
29.488478,1.9222203,2.0083876,-0.6260378,-1.9362303
28.6418,-4.748236,-2.9483557,-3.2304618,-0.33036327
31.85533,5.189415,-0.22717918,-1.62595,-5.4357657
32.533726,-14.340729,-4.7608805,2.0863488,0.010370772
31.727922,10.328988,0.5948694,-3.579678,0.054089636
31.039484,3.6260982,3.3953743,2.5437438,-3.0417166
25.216991,24.52996,7.703101,-0.9350794,9.155993
36.381016,-3.1276743,-5.1675973,4.4186754,-4.3191767
30.148159,8.510481,0.33751294,-2.8258543,2.326712
28.469595,-2.1975427,5.495781,0.9481043,3.4894142
32.224453,-0.78234994,-6.4252467,3.8136454,-3.860103
26.03852,5.7587867,11.696966,-3.1293726,3.71214
30.362495,-8.125435,4.2194743,-0.9991595,-0.58865523
25.84732,-4.947691,0.34795716,-0.9752492,0.4786242
30.281404,-5.5636373,-2.7091591,-2.514751,1.660396
30.007437,-5.6968627,-1.097025,1.5535051,2.3148699
32.241272,10.891098,4.1423717,-2.7745974,-4.0624385
31.633749,0.8682835,-4.0919285,-1.1540533,1.1362967
33.35189,-6.5181313,0.78083,-2.6917114,12.408822
32.491642,3.665558,5.613072,-1.2444086,1.7251425
28.890738,-0.013771945,4.1312056,-3.0377455,4.603315
28.350042,15.347101,-9.353209,3.689512,-4.214531
34.08827,-9.459693,-8.325746,0.27338016,1.603849
29.906572,1.6206386,-3.2962842,2.700295,-3.9421024
30.930262,-9.729084,-3.7992814,2.6090379,-1.7057581
30.856298,-6.0711064,-4.4327464,-1.1787993,-3.0724096
34.940044,1.6440754,-3.5261059,-2.1846786,-2.7641847
30.781725,1.3325602,-4.5273952,0.8703977,-6.064849
29.418573,-0.106768645,1.050521,-2.5791569,-0.50358033
28.27556,9.231123,-1.0359999,9.447288,-1.3465277
34.78007,-5.0104365,-5.229427,2.7301946,0.0109777665
32.476944,-4.375395,-3.3347905,0.3606295,3.986843
30.732191,-4.64841,-6.353169,0.13704038,-0.29805568
29.654993,-1.5603262,-1.510244,0.31393376,0.15300335
30.976147,-0.1713463,10.077824,-3.150539,-1.5025696
28.356388,6.416829,6.5774794,-1.8738943,3.9928298
31.81758,-1.8889334,5.0439224,-2.0659382,1.4614525
29.025234,4.355419,6.231476,3.5300806,3.1327975
32.56883,4.5270166,-2.7579334,6.746418,-1.5430793
32.15198,15.93652,0.7739542,-5.2294865,-2.8161047
26.269924,2.5188324,-5.1568313,3.2335331,-0.40643653
28.322138,12.355123,-10.305775,-0.4453519,4.593199
30.098516,-13.182789,4.38637,-3.752243,3.6656375
29.161556,0.060536858,-5.2526517,4.0294757,-3.374749
27.426119,-4.597247,9.198216,1.4230485,1.9599122
29.353495,2.8957653,-2.2055776,-0.18329747,-5.077495
29.845037,3.7916644,-5.563263,2.8207307,-1.0339297
33.69669,1.2540495,2.8180554,0.45319423,-5.3333793
15.394764,8.519549,1.432018,4.6968493,5.144148
33.239475,-4.8455625,-3.1679223,0.7641231,-0.8441408
27.985958,-1.4680437,9.636988,0.44616252,1.9934462
33.881687,-1.0124552,-2.7348082,-3.3111544,-0.31580237
22.2788,7.082821,0.57883894,19.644518,0.17939349
27.284412,-6.4594193,1.5566806,-3.812334,0.97802985
30.982033,9.968869,-4.44028,1.6196471,-2.8432944
29.644554,8.461245,-2.0321507,-0.70265716,2.9357011
28.221746,-3.9918287,13.823938,-2.7331204,0.013768603
30.852196,-3.2392113,7.200762,5.2954035,-4.033365
31.592472,-9.747155,7.909569,5.1339126,2.0646865
32.642475,-1.3364712,-4.7513137,0.9727443,2.0552714
29.198137,6.3415694,-1.2725966,10.495639,-4.136187
34.590656,-9.409468,-6.72717,0.91347486,1.1004349
26.84149,-1.7879703,0.61021185,2.7124486,-1.5429426
30.186636,-1.9353249,-3.1632278,-1.1462725,0.6371309
27.962294,3.4224072,1.0580229,-2.526085,-3.790035
29.972885,-8.466575,5.1139593,0.08793022,1.174904
33.644978,-6.142984,-3.3315115,-2.2052658,-0.33117685
28.681934,3.0670316,1.7634528,0.7648446,-1.2487444
32.392254,-10.307873,-1.759643,-0.4170704,-0.33932927
28.114204,11.33444,-2.8577225,-5.4052753,-3.2252333
28.926746,-10.257035,3.1376631,-1.9469514,-2.583274
36.05145,-2.8224144,-2.4074302,-1.4695688,-4.5136433
26.596224,-4.9688954,-3.7540138,7.7644196,1.54925
29.27614,-7.223607,1.0499272,3.915959,-1.7366632
32.11482,-4.621511,-6.6384735,-3.81018,-2.7657876
30.771717,5.539202,4.847296,3.2082102,-1.4924195
31.004251,-0.5003303,5.2221594,-2.0627403,-3.5663583
29.233717,-0.3995601,-0.36327717,-1.2590522,-0.5436459
31.963205,-5.14454,3.901466,2.7662485,1.1598942
29.092627,1.1081444,3.444116,-1.5560764,2.6578877
29.933332,-9.570192,-0.5420046,-0.19891728,-2.937638
30.87757,12.982358,-3.1050413,-4.5049033,6.745634
30.746681,-5.5170097,6.4573326,-0.07642991,-4.5783143
28.93384,-1.0778774,-2.1994271,2.338569,-1.2773995
27.159073,-2.9036806,2.2720432,-0.42274067,3.0495448
25.697002,0.7600429,10.408541,0.9830983,-1.6537586
32.66177,-0.8254767,1.7563436,-2.3176832,-3.9711807
21.587755,10.737567,1.9510564,0.12831253,7.9637985
34.68483,-0.64221644,0.24956702,-3.6849456,-0.81526756
28.050728,4.305468,2.7894273,-0.52965957,-2.5801601
34.343327,1.9510201,-5.2479386,5.7092257,10.6302
29.472752,-0.044527303,2.6695383,-0.5744393,-1.4847943
31.042597,5.8411627,-2.1356025,-2.5848737,1.3073056
24.28118,10.386285,-2.3368068,5.3296194,3.251542
29.266516,-8.211048,1.0654345,-1.7588273,4.2851305
30.001244,3.8964314,-0.8538936,1.2873706,5.699116
32.302704,23.283714,0.44744137,-4.8587437,1.2048723
33.294518,-8.473812,1.534732,-0.034397278,3.501154
23.865862,8.554429,-1.9095252,1.7287852,2.2061276
29.46373,5.2535753,-8.673934,2.0487835,2.5294516
32.12529,-5.7220507,-1.4101398,-0.34725404,-1.8432066
31.45061,4.2987175,0.027234403,-2.409214,4.708266
33.012814,-8.76869,-1.2681618,-2.0525055,-0.6625756
34.41831,0.20768932,-3.4441543,-2.276125,1.7890975
31.376163,4.9075413,3.7362733,-1.7140028,4.064394
31.457598,-5.4429407,-0.8740035,-0.99390846,-1.1573772
27.101883,3.4296153,2.0813112,-0.86766773,4.1810994
33.26524,4.1576695,-1.0789735,-6.3119464,-0.87121433
29.882572,-8.160374,-0.35363993,-1.810366,2.0488496
27.849812,-6.22144,4.3334823,1.9124206,1.1917826
33.1383,4.2922626,-4.6113024,5.9712405,-9.661096
26.660463,-0.71934,1.5383024,0.86086524,-1.2751173
27.825678,14.052361,5.8594975,-3.2165308,-0.40141356
31.665009,20.329584,-6.31825,-3.934825,-4.624016
25.680202,-12.425516,-0.5059842,-2.8159444,1.4144107
32.398407,-1.1916413,1.6054311,-4.2015457,1.1509275
28.21676,-0.092286356,-7.955061,10.109342,3.3228905
31.064386,3.4483025,-1.4325835,-1.9033617,6.160471
28.680338,5.714469,-2.655086,-0.9096942,-1.2860672
22.226656,11.58936,-7.531983,4.6723485,1.5391717
30.397743,-3.2791169,4.724925,-1.2771193,-1.8950776
31.1438,-12.33509,-0.9521538,-1.5579828,1.9645962
29.251074,5.7825985,2.8810737,1.8753823,0.5937265
22.30162,-4.923642,10.073041,-3.6018314,5.5940704
28.775776,8.826147,6.9236608,0.567872,-1.1691073
26.953962,4.0380864,-0.67186934,0.35086888,-0.9029995
28.803766,10.167421,-5.2157445,0.25826108,-4.0242786
30.348562,21.609528,0.24184038,-8.091476,3.5450776
32.51654,9.885123,-3.8863966,-1.5858693,-0.015858972
30.046368,-4.7996526,-1.2756919,-0.87828314,1.6117822
32.543194,-1.4488443,-4.555459,-0.4532404,-2.782145
25.35651,4.171095,3.0242202,5.849766,5.979185
26.514736,-3.0719087,-4.494592,13.602669,2.6406405
29.150105,-1.6180178,-5.4985685,-2.7724357,-5.162613
35.107304,-4.937987,-1.8844758,-1.1351873,0.25381696
29.054981,-4.7730627,3.5074887,-0.69364554,1.9111632
27.888844,-7.153914,4.736843,-0.13634074,1.5960664
32.487045,6.465368,1.2295284,-2.0356302,-0.95499724
25.91492,11.107938,7.6774354,1.4992765,-2.2829292
26.076353,14.92126,3.9344864,0.4028903,1.2128038
25.755081,14.516526,-7.4973283,4.194256,-3.1024954
28.996681,5.144529,13.436814,2.2235446,2.9930952
31.65164,1.7736607,1.0170128,-4.325581,0.19129348
24.681952,-1.3882279,1.073633,21.188341,0.8258549
21.688898,20.079355,2.2444196,5.082348,4.016235
23.696024,28.099302,-7.4721055,3.2562203,-4.104696
22.523516,-5.113949,-0.5009176,-1.1137929,5.6753197
33.506184,13.2918,2.3093903,-6.4426413,0.05036217
30.90656,-1.8356363,6.3272924,3.5692165,-2.0408347
32.79727,-0.5780071,3.3233917,7.0825133,-4.8402476
30.81781,-4.2152796,-1.0556618,-2.5071125,0.1584494
35.336548,1.8191706,0.57232296,-0.010359087,-0.9921086
31.935213,-9.940287,-0.4222542,-4.2834353,3.1512864
30.390535,2.4846394,-1.1325011,4.5583053,-1.4436013
30.95042,-4.780177,-0.7949478,-0.28666282,-2.963651
31.708637,-5.7822986,0.95063394,-5.8963127,-4.242334
22.920286,-4.4175024,4.155448,-2.560982,2.5945778
34.546646,7.4949236,2.881428,4.010066,-4.474736
29.401999,-1.7303102,1.2124404,-0.120866515,5.787521
31.147524,-7.5030365,-1.6481106,-1.5326815,-0.42347807
30.633623,-4.42689,1.8057495,-0.4625284,-1.7046895
26.183205,4.2210007,1.0468427,0.71866167,0.25091314
34.71457,-12.098875,-1.4107902,1.3968898,-0.09857018
33.549488,-10.355595,-3.4479902,11.108403,-1.4212577
29.952232,9.3780365,-3.4310384,-0.41776347,0.025632666
36.429565,0.47768956,-4.4820848,-3.5854146,-2.4316971
28.072521,-8.890155,1.8120121,-1.5376177,3.2505147
27.409018,1.0476608,12.403949,0.22524853,-0.4186698
36.512936,1.230886,-0.28819832,-4.470016,-2.7302585
33.398327,-5.08704,-0.3637238,1.967965,4.930814
30.886051,5.087587,5.229739,-3.2128296,0.2830204
25.940397,2.4713984,-7.9918137,13.57798,2.2683568
31.870537,3.242514,-7.59888,-2.4007902,-2.0713987
26.325693,12.540086,12.570313,-2.2737854,4.6527066
29.204462,-5.4238667,1.306856,-4.369018,1.6698846
32.79707,-5.9628515,1.6994932,-2.9818823,6.6564293
32.572346,2.6558595,1.373632,1.306844,-5.5166354
32.61631,14.330125,-9.201587,-0.80954176,-6.3059263
35.124306,0.044749487,-9.524524,-2.4720187,-3.6394067
32.928898,-5.8520327,-1.9425558,0.899932,2.7083366
23.521646,15.619619,1.9822435,7.165797,6.977712
34.65556,-0.5037048,2.1632192,-2.7378783,-1.0022223
30.396534,-6.612606,-1.154187,-0.32664493,0.24468613
17.75345,-3.682768,-0.94610447,8.833471,1.7706183
17.669525,6.396883,-1.7287085,-1.1471508,-1.0914782
29.424112,-5.7159567,-4.143417,0.37800753,-1.0689782
27.734055,26.215319,-10.034999,2.0454974,-3.238417
34.67766,-4.4346895,8.012285,0.51682585,-1.4454895
29.333927,4.552319,-3.3210042,2.9489005,-3.348023
27.324413,22.831923,-3.7331429,-11.062281,-3.742692
34.272984,1.9804344,4.0760384,-1.0765613,-5.779858
31.904186,7.5246844,8.200544,-2.4561303,-3.8581932
34.61185,8.1350565,-2.1511192,-1.861833,-2.1058495
20.812452,14.16719,8.362977,0.75314736,2.0646834
35.314774,-5.277573,-7.8263445,-2.8672907,0.94261134
27.867243,11.468581,7.905507,0.10066289,9.746227
31.91141,7.182867,-4.5417705,-5.3672323,-0.017425619
29.572163,6.245878,10.101798,2.258022,-0.79682416
31.460068,3.3977168,-2.533525,1.983881,-6.473307
30.874918,10.701635,-2.473415,-3.1440845,0.38100556
31.103365,3.034853,-1.0060146,-1.9365436,2.8217537
25.046434,3.6523128,7.4292226,0.8111822,2.8857198
34.334774,-5.9939184,5.784096,3.9102464,-3.2971532
25.36831,-6.962623,-1.100732,0.7334391,0.167372
36.079597,-15.835152,-1.050742,-0.39700776,2.5700328
33.12383,-6.8981705,-8.495618,-0.5422668,2.7967892
33.06233,-10.027916,-0.34116876,5.8914714,2.8557906
28.50527,-10.128773,-3.0673082,1.8339897,3.4965854
26.923424,0.6816927,-3.4818494,-5.368077,-8.378138
25.275759,11.018819,7.350656,-2.242678,0.051878244
30.84091,21.993797,10.247438,-5.367441,8.045434
33.33436,-5.522168,-4.232337,-0.80456746,-3.169458
29.504936,-0.98436254,-1.2424251,-0.2857744,-0.6295366
23.128338,1.9514333,0.23156625,4.935995,-2.9912133
33.22503,-5.5249367,-5.7611847,-0.9895415,-2.5896807
30.58737,9.161809,0.63221866,-1.5976843,0.6820346
27.702822,0.87137413,4.3173757,-0.77828485,-1.366269
29.708893,-5.4194,2.3021662,-3.5318172,-2.0202563
28.475206,-2.022492,3.0133228,0.19406185,1.1031123
34.471157,14.889166,-2.1968217,-2.0789716,-10.656602
31.326172,-1.7113049,-2.9296856,-0.4192301,0.25958523
32.819607,-8.837264,-0.89473206,-0.6176418,-1.1695607
28.96821,-8.371184,-1.1622602,0.91546893,5.318753
30.798742,0.06485627,-4.4474816,0.7145051,-3.8759568
32.468575,12.593824,-5.8201976,-5.1475115,-3.0303047
30.564833,0.023346802,1.6177917,-2.2604446,2.9188223
35.107254,3.1701386,5.2650256,4.1602845,-4.5875506
28.727436,-8.081172,-9.233795,2.1657743,-3.778732
27.799215,-8.7984295,-5.1102986,-1.0966895,-0.82978094
29.635303,-5.12122,-2.6618748,-2.2163565,-1.955481
32.929832,-6.3481145,3.5546424,-1.986361,1.311244
28.14096,-7.572094,-2.5032802,7.125138,-1.4764475
27.73036,5.029307,-0.3440402,-1.6811159,1.4959813
32.897015,-6.657015,-2.477846,-2.3714812,-2.8731341
30.333658,4.2681727,3.592133,-1.4915035,-1.2136965
29.646711,-11.996976,1.4069344,1.2899284,2.7760277
29.2115,-10.695642,5.245385,2.627533,-0.8563271
33.066242,2.6634867,-7.0878067,-3.0492115,-1.9456756
34.538727,2.0455055,3.3090844,3.0550733,-5.5900226
29.890917,4.524255,-2.8278751,8.377447,1.6842337
31.951307,8.941632,-5.3480644,1.6601899,3.9340105
32.124344,15.457916,-4.8125043,-3.220438,-1.7912204
27.498535,-8.045608,-2.6144094,-6.1874366,0.950676
23.542278,-12.978233,-2.16973,1.9307258,6.6248374
29.733576,-5.172354,-8.491935,-1.250935,-5.7400894
22.310928,6.8581195,5.755793,-5.6939454,-4.515913
30.891699,1.3631563,4.1966057,0.9731398,-1.7806112
29.140732,-4.66747,1.9002845,1.7346585,-1.0621344
23.958437,-3.9603744,0.8915171,4.014698,3.7249289
28.041885,3.3046038,8.294902,-0.86324406,-3.223894
30.668571,-4.03925,0.7465596,0.9330682,4.541526
19.691227,10.084445,-4.219945,16.809172,-1.9061309
29.209509,12.2070675,4.5160437,-3.0268292,9.451332
19.897833,0.40275905,1.2701764,13.774925,1.7050194
29.259676,-4.6931753,1.2876724,2.1889944,0.41180554
29.465319,2.0247388,8.674673,-1.5580759,-0.6267485
29.36729,8.583776,-5.7801085,-3.381866,-2.5592787
33.571907,6.329533,1.525921,-6.433072,-4.925645
29.870113,5.6188164,-1.2319901,0.22895867,2.347359
32.73375,-6.450616,-6.8570833,12.087237,2.383314
31.806177,10.213108,5.9735675,-3.6354232,-2.6320574
31.188864,-7.987762,-1.4174391,-2.0473654,1.5353124
30.191973,-0.33224893,-0.0011212575,-1.7374417,1.9450272
